Date,Country,Region,City,New Cases,Total Cases,New Deaths,Total Deaths,New Recoveries,Total Recoveries,Active Cases,New Tests,Total Tests,New Vaccinations,Total Vaccinations,Age Group,Gender,Hospitalizations,ICU Admissions,Case Fatality Rate (%),Test Positivity Rate (%),Vaccination Rate (%),Latitude,Longitude,Variant Prevalence,Population
2025-07-04,Brazil,Sao Paulo,Sao Paulo,278,195341,15,8073,1259,272634,-85366,19472,3852255,1105,7579681,40–49,Female,547,100,4.13,1.43,757.97,-23.55,-46.63,XBB.1.5,71791358
2025-07-04,Brazil,Sao Paulo,Sao Paulo,568,315367,33,19704,780,126727,168936,11775,1255466,383,49974932,40–49,Other,151,115,6.25,4.82,4997.49,-23.55,-46.63,XBB.1.5,22761528
2025-07-04,Brazil,Sao Paulo,Sao Paulo,326,471339,35,32105,1260,229953,209281,19128,2516937,4826,25965067,50–59,Male,24,60,6.81,1.7,2596.51,-23.55,-46.63,BA.2.86,5633180
2025-07-04,Brazil,Sao Paulo,Sao Paulo,1085,293225,3,35492,214,192391,65342,514,372665,3657,49248844,50–59,Female,907,67,12.1,211.09,4924.88,-23.55,-46.63,XBB.1.5,7089962
2025-07-04,Brazil,Sao Paulo,Sao Paulo,225,474552,19,23146,175,111699,339707,12755,9013490,100,3308749,50–59,Other,209,173,4.88,1.76,330.87,-23.55,-46.63,XBB.1.5,55326270
2025-07-04,Brazil,Sao Paulo,Sao Paulo,1114,401506,6,46735,556,350695,4076,4729,5398154,3948,14332287,60–69,Male,335,9,11.64,23.56,1433.23,-23.55,-46.63,XBB.1.5,91530509
2025-07-04,Brazil,Sao Paulo,Sao Paulo,1542,275192,26,48174,1773,83460,143558,1995,2546895,2336,32128942,60–69,Female,167,9,17.51,77.29,3212.89,-23.55,-46.63,Omicron,73217726
2025-07-04,Brazil,Sao Paulo,Sao Paulo,157,406986,11,28325,942,224639,154022,6996,5535709,1525,35803476,60–69,Other,411,86,6.96,2.24,3580.35,-23.55,-46.63,Omicron,76555469
2025-07-04,Brazil,Sao Paulo,Sao Paulo,337,266675,4,31597,907,323132,-88054,8191,8004439,3181,35222041,70+,Male,592,74,11.85,4.11,3522.2,-23.55,-46.63,Omicron,47374854
2025-07-04,Brazil,Sao Paulo,Sao Paulo,675,225718,24,47893,1623,304583,-126758,18297,7698890,4785,43274416,70+,Female,789,24,21.22,3.69,4327.44,-23.55,-46.63,Omicron,17455358
2025-07-04,Brazil,Sao Paulo,Sao Paulo,56,336083,34,19905,1226,179719,136459,5186,2157370,4815,14313834,70+,Other,235,135,5.92,1.08,1431.38,-23.55,-46.63,Delta,90439888
2025-07-04,UK,England,London,1276,377935,48,25910,506,90977,261048,12837,8929871,2290,48685980,0–9,Male,94,131,6.86,9.94,4868.6,51.51,-0.13,Delta,73898904
2025-07-04,UK,England,London,1268,19442,43,17453,1486,50025,-48036,3039,7492273,3725,3567928,0–9,Female,974,73,89.77,41.72,356.79,51.51,-0.13,Delta,84019920
2025-07-04,UK,England,London,1289,210279,30,46409,754,346852,-182982,6768,683862,3855,7498335,0–9,Other,905,69,22.07,19.05,749.83,51.51,-0.13,EG.5,82865589
2025-07-04,UK,England,London,1281,71867,1,27218,912,370610,-325961,14175,2182864,2833,34862464,10–19,Male,611,78,37.87,9.04,3486.25,51.51,-0.13,Omicron,40530686
2025-07-04,UK,England,London,1165,141416,47,25655,1169,358077,-242316,5435,8573739,4451,40116637,10–19,Female,356,181,18.14,21.44,4011.66,51.51,-0.13,EG.5,48463997
2025-07-04,UK,England,London,239,93569,21,16545,1052,201688,-124664,7874,5608564,3756,38928898,10–19,Other,247,162,17.68,3.04,3892.89,51.51,-0.13,Delta,34973338
2025-07-04,UK,England,London,564,298068,41,25380,327,71724,200964,16525,9414469,2349,49846436,20–29,Male,324,152,8.51,3.41,4984.64,51.51,-0.13,Delta,14228567
2025-07-04,UK,England,London,711,434942,26,12146,641,400041,22755,18551,4471819,2170,22203428,20–29,Female,592,60,2.79,3.83,2220.34,51.51,-0.13,BA.2.86,40359171
2025-07-04,UK,England,London,323,49760,21,12199,1249,156417,-118856,17912,8344490,1561,47198168,20–29,Other,452,162,24.52,1.8,4719.82,51.51,-0.13,EG.5,33620561
2025-07-04,UK,England,London,165,22199,1,35338,538,28206,-41345,4751,9719445,3020,12609901,30–39,Male,955,106,159.19,3.47,1260.99,51.51,-0.13,XBB.1.5,60276488
2025-07-04,UK,England,London,1757,400662,5,29207,1898,297249,74206,12024,377258,2808,19310290,30–39,Female,765,143,7.29,14.61,1931.03,51.51,-0.13,EG.5,46582098
2025-07-04,UK,England,London,366,175286,11,48420,1692,248878,-122012,19633,5050755,3285,22188572,30–39,Other,95,97,27.62,1.86,2218.86,51.51,-0.13,EG.5,67408550
2025-07-04,UK,England,London,484,452559,2,23105,479,26866,402588,3179,3756646,1001,32520753,40–49,Male,126,199,5.11,15.22,3252.08,51.51,-0.13,Delta,54991505
2025-07-04,UK,England,London,914,290751,12,32530,247,136776,121445,5790,1179809,2051,20941073,40–49,Female,457,52,11.19,15.79,2094.11,51.51,-0.13,Delta,69400390
2025-07-04,UK,England,London,602,394738,42,37623,1785,177925,179190,5440,8798993,1804,41848584,40–49,Other,833,32,9.53,11.07,4184.86,51.51,-0.13,Delta,86721230
2025-07-04,UK,England,London,1969,134691,48,49354,1771,22410,62927,17653,6092599,1244,44400209,50–59,Male,886,199,36.64,11.15,4440.02,51.51,-0.13,Delta,53157362
2025-07-04,UK,England,London,427,141983,24,25795,601,75655,40533,6223,5814207,4965,21172562,50–59,Female,563,27,18.17,6.86,2117.26,51.51,-0.13,Delta,52788276
2025-07-04,UK,England,London,1200,146965,3,2598,1750,368731,-224364,5834,3391530,594,29077868,50–59,Other,267,166,1.77,20.57,2907.79,51.51,-0.13,Delta,38073197
2025-07-04,UK,England,London,846,474396,25,6360,119,207292,260744,12031,7239168,167,14098129,60–69,Male,39,180,1.34,7.03,1409.81,51.51,-0.13,Omicron,97644133
2025-07-04,UK,England,London,1699,498741,48,49392,185,74670,374679,3716,9404163,3374,14627494,60–69,Female,463,23,9.9,45.72,1462.75,51.51,-0.13,Delta,78268507
2025-07-04,UK,England,London,911,50498,42,24116,1864,152071,-125689,13779,2437055,233,3500394,60–69,Other,854,57,47.76,6.61,350.04,51.51,-0.13,BA.2.86,27880301
2025-07-04,UK,England,London,1402,176195,2,28491,407,268493,-120789,9451,4452377,4433,23898002,70+,Male,808,33,16.17,14.83,2389.8,51.51,-0.13,XBB.1.5,67713971
2025-07-04,UK,England,London,176,158057,18,9934,1342,28761,119362,15416,1654207,4242,21632534,70+,Female,865,100,6.29,1.14,2163.25,51.51,-0.13,Omicron,10674594
2025-07-04,UK,England,London,1158,241162,40,21236,1804,320773,-100847,7550,1155462,23,11380012,70+,Other,818,158,8.81,15.34,1138.0,51.51,-0.13,XBB.1.5,69582262
2025-07-04,South Africa,Gauteng,Johannesburg,470,435484,26,18841,1416,97639,319004,17427,6173731,1855,21531381,0–9,Male,893,86,4.33,2.7,2153.14,-26.2,28.03,BA.2.86,10568843
2025-07-04,South Africa,Gauteng,Johannesburg,1205,104279,7,8144,1460,73053,23082,13152,1801947,3973,16995578,0–9,Female,341,192,7.81,9.16,1699.56,-26.2,28.03,Delta,2832217
2025-07-04,South Africa,Gauteng,Johannesburg,614,76107,38,21913,1410,352364,-298170,15643,9249396,858,47942867,0–9,Other,920,114,28.79,3.93,4794.29,-26.2,28.03,Omicron,87386200
2025-07-04,South Africa,Gauteng,Johannesburg,1037,400822,48,39625,912,227072,134125,12822,9653682,978,11881528,10–19,Male,274,20,9.89,8.09,1188.15,-26.2,28.03,EG.5,78037703
2025-07-04,South Africa,Gauteng,Johannesburg,1085,87080,35,26998,779,352834,-292752,7194,3952968,2415,47485771,10–19,Female,840,41,31.0,15.08,4748.58,-26.2,28.03,EG.5,53654470
2025-07-04,South Africa,Gauteng,Johannesburg,607,244139,37,12339,236,382601,-150801,18964,7517708,2132,26783948,10–19,Other,134,132,5.05,3.2,2678.39,-26.2,28.03,BA.2.86,99572221
2025-07-04,South Africa,Gauteng,Johannesburg,1224,455147,3,33457,1178,210014,211676,5954,2008971,1644,28031170,20–29,Male,217,54,7.35,20.56,2803.12,-26.2,28.03,BA.2.86,30092043
2025-07-04,South Africa,Gauteng,Johannesburg,92,496131,36,48163,1500,302671,145297,5877,8811716,4039,36975006,20–29,Female,373,161,9.71,1.57,3697.5,-26.2,28.03,Omicron,70209227
2025-07-04,South Africa,Gauteng,Johannesburg,147,38043,35,48202,874,163453,-173612,8675,6144537,836,46539882,20–29,Other,858,111,126.7,1.69,4653.99,-26.2,28.03,BA.2.86,77691596
2025-07-04,South Africa,Gauteng,Johannesburg,86,491078,1,4338,347,227626,259114,9551,1417002,4118,30423375,30–39,Male,839,24,0.88,0.9,3042.34,-26.2,28.03,BA.2.86,93428644
2025-07-04,South Africa,Gauteng,Johannesburg,216,363840,8,37606,284,378448,-52214,19325,1030405,4031,42825337,30–39,Female,776,46,10.34,1.12,4282.53,-26.2,28.03,BA.2.86,86246554
2025-07-04,South Africa,Gauteng,Johannesburg,1443,231592,44,1243,309,352375,-122026,3850,5294917,566,26271716,30–39,Other,853,174,0.54,37.48,2627.17,-26.2,28.03,Omicron,48853267
2025-07-04,South Africa,Gauteng,Johannesburg,1841,339843,10,47474,539,60356,232013,14408,3625053,3199,49968975,40–49,Male,974,21,13.97,12.78,4996.9,-26.2,28.03,BA.2.86,18096532
2025-07-04,South Africa,Gauteng,Johannesburg,781,323532,28,11321,1424,327115,-14904,8715,5078549,1646,15890753,40–49,Female,858,128,3.5,8.96,1589.08,-26.2,28.03,Omicron,48537527
2025-07-04,South Africa,Gauteng,Johannesburg,917,128400,29,45288,826,372480,-289368,5558,4425264,2989,43212474,40–49,Other,305,167,35.27,16.5,4321.25,-26.2,28.03,BA.2.86,77775680
2025-07-04,South Africa,Gauteng,Johannesburg,73,472488,7,6465,1206,316429,149594,2830,7686067,3988,12515717,50–59,Male,117,199,1.37,2.58,1251.57,-26.2,28.03,EG.5,75313087
2025-07-04,South Africa,Gauteng,Johannesburg,430,404002,44,14636,1403,271823,117543,5055,3483114,1508,37322728,50–59,Female,900,139,3.62,8.51,3732.27,-26.2,28.03,BA.2.86,51403940
2025-07-04,South Africa,Gauteng,Johannesburg,168,316681,4,6384,156,72887,237410,12107,3692320,1081,1904074,50–59,Other,660,186,2.02,1.39,190.41,-26.2,28.03,EG.5,25415590
2025-07-04,South Africa,Gauteng,Johannesburg,1486,15062,10,39073,581,388490,-412501,723,3778449,4124,16829413,60–69,Male,163,6,259.41,205.53,1682.94,-26.2,28.03,XBB.1.5,77549199
2025-07-04,South Africa,Gauteng,Johannesburg,1472,132408,46,11669,1307,232303,-111564,11741,595920,1245,15548868,60–69,Female,515,66,8.81,12.54,1554.89,-26.2,28.03,BA.2.86,77062345
2025-07-04,South Africa,Gauteng,Johannesburg,1825,11068,17,4760,270,141866,-135558,16535,7789027,1680,13255599,60–69,Other,571,81,43.01,11.04,1325.56,-26.2,28.03,Delta,79979066
2025-07-04,South Africa,Gauteng,Johannesburg,165,97679,17,36649,1801,228154,-167124,15709,6617382,1290,46715024,70+,Male,470,191,37.52,1.05,4671.5,-26.2,28.03,Omicron,85188449
2025-07-04,South Africa,Gauteng,Johannesburg,1891,40256,7,31348,433,185448,-176540,2867,6827968,1167,28817211,70+,Female,729,86,77.87,65.96,2881.72,-26.2,28.03,Omicron,49957519
2025-07-04,South Africa,Gauteng,Johannesburg,1783,396015,27,15144,1203,131926,248945,13047,482914,572,12771474,70+,Other,851,129,3.82,13.67,1277.15,-26.2,28.03,EG.5,49216112
2025-07-05,India,Karnataka,Bengaluru,1835,166295,3,37564,1882,316119,-187388,11883,7494385,3982,32290913,0–9,Male,126,124,22.59,15.44,3229.09,12.97,77.59,BA.2.86,56413177
2025-07-05,India,Karnataka,Bengaluru,844,213053,32,25585,1631,252668,-65200,19286,5014467,207,27668328,0–9,Female,773,199,12.01,4.38,2766.83,12.97,77.59,EG.5,89381893
2025-07-05,India,Karnataka,Bengaluru,514,489730,33,27247,842,59961,402522,5544,7068030,1089,14271397,0–9,Other,629,161,5.56,9.27,1427.14,12.97,77.59,Omicron,17275800
2025-07-05,India,Karnataka,Bengaluru,1381,437893,23,31929,939,57691,348273,7520,8737619,4867,27656283,10–19,Male,420,167,7.29,18.36,2765.63,12.97,77.59,Omicron,87986697
2025-07-05,India,Karnataka,Bengaluru,804,261471,6,20440,1414,284891,-43860,8795,7848802,3857,4073388,10–19,Female,480,195,7.82,9.14,407.34,12.97,77.59,BA.2.86,95890011
2025-07-05,India,Karnataka,Bengaluru,1355,170229,7,37643,1457,144835,-12249,1108,4228054,4156,7166806,10–19,Other,81,39,22.11,122.29,716.68,12.97,77.59,BA.2.86,10222428
2025-07-05,India,Karnataka,Bengaluru,1088,13774,24,23265,244,210836,-220327,12611,9455977,2454,8341078,20–29,Male,887,33,168.91,8.63,834.11,12.97,77.59,EG.5,38242783
2025-07-05,India,Karnataka,Bengaluru,346,263317,49,14497,992,215063,33757,2597,3509819,226,11954743,20–29,Female,464,39,5.51,13.32,1195.47,12.97,77.59,Delta,22465333
2025-07-05,India,Karnataka,Bengaluru,985,443285,46,5347,501,165527,272411,18313,3353716,1724,3533220,20–29,Other,107,22,1.21,5.38,353.32,12.97,77.59,Omicron,64657271
2025-07-05,India,Karnataka,Bengaluru,1077,135866,44,18912,719,231401,-114447,12084,1036461,3192,44430312,30–39,Male,22,102,13.92,8.91,4443.03,12.97,77.59,XBB.1.5,4546200
2025-07-05,India,Karnataka,Bengaluru,258,171393,35,40358,1510,11002,120033,7346,3434878,628,11020185,30–39,Female,582,43,23.55,3.51,1102.02,12.97,77.59,XBB.1.5,27430029
2025-07-05,India,Karnataka,Bengaluru,1933,187478,40,37061,1629,143411,7006,6861,1610271,3830,44768672,30–39,Other,18,141,19.77,28.17,4476.87,12.97,77.59,XBB.1.5,43246058
2025-07-05,India,Karnataka,Bengaluru,1762,351866,26,8912,542,98610,244344,17507,8174731,504,14539614,40–49,Male,620,55,2.53,10.06,1453.96,12.97,77.59,EG.5,76736447
2025-07-05,India,Karnataka,Bengaluru,1025,77533,30,31977,1294,267273,-221717,18741,7119744,1337,26505075,40–49,Female,140,32,41.24,5.47,2650.51,12.97,77.59,EG.5,57652836
2025-07-05,India,Karnataka,Bengaluru,703,249802,31,25577,685,53155,171070,12338,9053022,1726,16006000,40–49,Other,74,82,10.24,5.7,1600.6,12.97,77.59,XBB.1.5,22381690
2025-07-05,India,Karnataka,Bengaluru,1318,143939,43,20880,1358,28801,94258,929,9197558,4244,19870830,50–59,Male,280,90,14.51,141.87,1987.08,12.97,77.59,EG.5,79530388
2025-07-05,India,Karnataka,Bengaluru,140,425999,9,16524,1380,139574,269901,3420,9338429,2965,39867245,50–59,Female,41,181,3.88,4.09,3986.72,12.97,77.59,Omicron,63932776
2025-07-05,India,Karnataka,Bengaluru,751,96328,22,16554,1516,366454,-286680,6056,3127380,1772,3498786,50–59,Other,577,98,17.19,12.4,349.88,12.97,77.59,EG.5,95477373
2025-07-05,India,Karnataka,Bengaluru,121,496270,17,47643,433,261786,186841,6259,8435016,974,402361,60–69,Male,542,103,9.6,1.93,40.24,12.97,77.59,XBB.1.5,12130041
2025-07-05,India,Karnataka,Bengaluru,1439,85697,34,18885,120,276657,-209845,4171,824428,378,10546175,60–69,Female,856,80,22.04,34.5,1054.62,12.97,77.59,Delta,65043993
2025-07-05,India,Karnataka,Bengaluru,297,76603,48,29813,1221,73434,-26644,5069,9731854,3848,21301302,60–69,Other,796,113,38.92,5.86,2130.13,12.97,77.59,Delta,68418793
2025-07-05,India,Karnataka,Bengaluru,1882,256528,26,7444,469,164015,85069,15704,9198971,4331,36912216,70+,Male,229,183,2.9,11.98,3691.22,12.97,77.59,Delta,41813181
2025-07-05,India,Karnataka,Bengaluru,1903,20642,6,12444,1220,48632,-40434,1792,8178469,4966,2133814,70+,Female,410,71,60.28,106.19,213.38,12.97,77.59,BA.2.86,33970033
2025-07-05,India,Karnataka,Bengaluru,1152,65818,10,47195,405,354032,-335409,6931,7086740,1887,1869552,70+,Other,626,150,71.71,16.62,186.96,12.97,77.59,EG.5,87307189
2025-07-05,USA,California,Los Angeles,1101,389131,47,41311,770,104022,243798,2784,3749118,1921,23614860,0–9,Male,684,84,10.62,39.55,2361.49,34.05,-118.25,EG.5,42506800
2025-07-05,USA,California,Los Angeles,1940,33401,4,26591,1672,38522,-31712,14091,7684956,132,10417022,0–9,Female,54,117,79.61,13.77,1041.7,34.05,-118.25,Delta,5186985
2025-07-05,USA,California,Los Angeles,591,415325,33,27809,1071,254924,132592,11225,2554569,2893,7158620,0–9,Other,407,136,6.7,5.27,715.86,34.05,-118.25,Omicron,24353495
2025-07-05,USA,California,Los Angeles,737,253370,27,38513,1420,151826,63031,4448,5966790,3735,7588050,10–19,Male,792,146,15.2,16.57,758.8,34.05,-118.25,EG.5,48878746
2025-07-05,USA,California,Los Angeles,613,405333,45,32660,1592,21693,350980,9569,4866660,1172,25238089,10–19,Female,384,79,8.06,6.41,2523.81,34.05,-118.25,XBB.1.5,91520946
2025-07-05,USA,California,Los Angeles,607,417218,31,25888,358,173101,218229,7916,4790207,1002,27756359,10–19,Other,779,144,6.2,7.67,2775.64,34.05,-118.25,Omicron,35240617
2025-07-05,USA,California,Los Angeles,1331,488987,28,12284,1398,259574,217129,8254,9000079,305,3868682,20–29,Male,490,53,2.51,16.13,386.87,34.05,-118.25,EG.5,86663759
2025-07-05,USA,California,Los Angeles,975,378607,41,14415,899,10027,354165,15713,10010974,4041,45568954,20–29,Female,158,162,3.81,6.21,4556.9,34.05,-118.25,XBB.1.5,19078573
2025-07-05,USA,California,Los Angeles,1706,248255,7,3624,1833,161303,83328,4151,3718615,2263,12556171,20–29,Other,899,18,1.46,41.1,1255.62,34.05,-118.25,Delta,48427670
2025-07-05,USA,California,Los Angeles,450,291040,38,32648,224,360887,-102495,5110,9111944,4521,34674971,30–39,Male,504,12,11.22,8.81,3467.5,34.05,-118.25,BA.2.86,66990558
2025-07-05,USA,California,Los Angeles,627,153940,19,31895,1310,85179,36866,18684,9961623,1922,26243509,30–39,Female,109,101,20.72,3.36,2624.35,34.05,-118.25,XBB.1.5,17579869
2025-07-05,USA,California,Los Angeles,1666,92026,5,40877,519,246104,-194955,7391,2858709,2998,25004495,30–39,Other,384,161,44.42,22.54,2500.45,34.05,-118.25,XBB.1.5,43925019
2025-07-05,USA,California,Los Angeles,1836,28733,25,20817,301,149545,-141629,10006,5496654,2157,36301641,40–49,Male,672,112,72.45,18.35,3630.16,34.05,-118.25,BA.2.86,9134553
2025-07-05,USA,California,Los Angeles,910,123936,1,25315,940,339689,-241068,6925,3979198,4603,25011850,40–49,Female,566,69,20.43,13.14,2501.18,34.05,-118.25,XBB.1.5,14449176
2025-07-05,USA,California,Los Angeles,1203,354137,46,10500,71,126442,217195,11121,7226052,3967,27626464,40–49,Other,278,114,2.96,10.82,2762.65,34.05,-118.25,BA.2.86,16947056
2025-07-05,USA,California,Los Angeles,1980,473986,7,36432,1131,189734,247820,9470,7403069,4144,37917388,50–59,Male,532,175,7.69,20.91,3791.74,34.05,-118.25,BA.2.86,1918690
2025-07-05,USA,California,Los Angeles,1156,7615,33,32359,954,158581,-183325,19396,6197280,600,16134260,50–59,Female,399,126,424.94,5.96,1613.43,34.05,-118.25,EG.5,95646446
2025-07-05,USA,California,Los Angeles,1316,423564,49,40829,1662,144820,237915,3564,2853515,4345,25522641,50–59,Other,18,185,9.64,36.92,2552.26,34.05,-118.25,Omicron,8081860
2025-07-05,USA,California,Los Angeles,2000,367043,8,39729,675,354663,-27349,13180,6056832,1212,46089414,60–69,Male,270,199,10.82,15.17,4608.94,34.05,-118.25,Delta,31013347
2025-07-05,USA,California,Los Angeles,855,13947,23,40288,1041,25783,-52124,14336,4228773,2049,21163516,60–69,Female,174,120,288.86,5.96,2116.35,34.05,-118.25,BA.2.86,87222229
2025-07-05,USA,California,Los Angeles,142,283534,14,8984,940,77956,196594,15908,4154772,1798,1849438,60–69,Other,876,133,3.17,0.89,184.94,34.05,-118.25,Omicron,46295168
2025-07-05,USA,California,Los Angeles,154,56212,32,20743,1360,83599,-48130,18046,3963516,4882,26219215,70+,Male,608,160,36.9,0.85,2621.92,34.05,-118.25,Delta,4127963
2025-07-05,USA,California,Los Angeles,135,179306,26,17522,146,114254,47530,12687,147406,4926,41393546,70+,Female,549,38,9.77,1.06,4139.35,34.05,-118.25,BA.2.86,76802383
2025-07-05,USA,California,Los Angeles,1411,353784,19,1276,1236,360509,-8001,5856,8370323,2093,21707437,70+,Other,974,141,0.36,24.09,2170.74,34.05,-118.25,Delta,76560193
2025-07-05,Brazil,Sao Paulo,Sao Paulo,1723,99447,19,46719,1207,184993,-132265,15240,6654462,3894,25754725,0–9,Male,197,170,46.98,11.31,2575.47,-23.55,-46.63,BA.2.86,6517612
2025-07-05,Brazil,Sao Paulo,Sao Paulo,348,88805,42,37981,1275,251236,-200412,10526,6899989,2018,42985670,0–9,Female,668,25,42.77,3.31,4298.57,-23.55,-46.63,BA.2.86,82438278
2025-07-05,Brazil,Sao Paulo,Sao Paulo,1030,450416,44,41943,1428,15977,392496,18439,9855411,2378,6409830,0–9,Other,370,116,9.31,5.59,640.98,-23.55,-46.63,Delta,3604159
2025-07-05,Brazil,Sao Paulo,Sao Paulo,74,239255,26,41275,1193,286288,-88308,13601,2876427,1042,29609719,10–19,Male,180,12,17.25,0.54,2960.97,-23.55,-46.63,Delta,43274107
2025-07-05,Brazil,Sao Paulo,Sao Paulo,1642,76723,14,26686,385,46643,3394,6157,147867,2159,27171526,10–19,Female,87,28,34.78,26.67,2717.15,-23.55,-46.63,Omicron,64036902
2025-07-05,Brazil,Sao Paulo,Sao Paulo,568,452834,31,42405,472,237722,172707,12411,5355880,705,44620752,10–19,Other,423,39,9.36,4.58,4462.08,-23.55,-46.63,EG.5,2945234
2025-07-05,Brazil,Sao Paulo,Sao Paulo,441,140385,28,734,69,68899,70752,11950,1671944,1518,7961282,20–29,Male,418,163,0.52,3.69,796.13,-23.55,-46.63,Delta,21113774
2025-07-05,Brazil,Sao Paulo,Sao Paulo,535,205075,29,34268,1124,184109,-13302,10963,8621197,1985,45908579,20–29,Female,404,43,16.71,4.88,4590.86,-23.55,-46.63,Omicron,75953067
2025-07-05,Brazil,Sao Paulo,Sao Paulo,474,307743,14,37016,884,134524,136203,4170,2226491,3810,36689983,20–29,Other,314,22,12.03,11.37,3669.0,-23.55,-46.63,BA.2.86,62813925
2025-07-05,Brazil,Sao Paulo,Sao Paulo,924,422457,49,11515,310,312299,98643,19219,1092258,2002,18599226,30–39,Male,542,143,2.73,4.81,1859.92,-23.55,-46.63,XBB.1.5,69900769
2025-07-05,Brazil,Sao Paulo,Sao Paulo,934,185316,14,26695,1586,311953,-153332,14371,507439,4532,34033063,30–39,Female,462,22,14.41,6.5,3403.31,-23.55,-46.63,Omicron,29323776
2025-07-05,Brazil,Sao Paulo,Sao Paulo,196,378419,25,19025,460,393511,-34117,1616,3365100,1713,48916298,30–39,Other,132,72,5.03,12.13,4891.63,-23.55,-46.63,Omicron,67544039
2025-07-05,Brazil,Sao Paulo,Sao Paulo,330,62721,0,49967,1551,180114,-167360,10721,5485916,3163,45436540,40–49,Male,878,50,79.67,3.08,4543.65,-23.55,-46.63,Omicron,1544384
2025-07-05,Brazil,Sao Paulo,Sao Paulo,226,214968,24,24370,467,125307,65291,6496,9954200,4841,11538012,40–49,Female,998,50,11.34,3.48,1153.8,-23.55,-46.63,XBB.1.5,50301903
2025-07-05,Brazil,Sao Paulo,Sao Paulo,1391,153406,13,11878,51,204588,-63060,10747,9267746,1529,8289490,40–49,Other,771,192,7.74,12.94,828.95,-23.55,-46.63,Delta,77226011
2025-07-05,Brazil,Sao Paulo,Sao Paulo,1457,250086,49,4879,1340,207195,38012,3004,6159558,1770,40142130,50–59,Male,609,172,1.95,48.5,4014.21,-23.55,-46.63,XBB.1.5,96433557
